Date,Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds),Category
03/19/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1548.0,1201.0,1993.0,1557.0,1232.0,1968.0,519.0,563.0,438.0,1706.0,1263.0,2305.0,865.0,613.0,609.0,982.0,316.0,586.0,4
02/02/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",949.0,696.0,1294.0,706.0,547.0,911.0,999.0,778.0,1282.0,1092.0,808.0,1476.0,904.0,682.0,1198.0,689.0,526.0,901.0,1
02/05/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",679.0,421.0,1095.0,988.0,667.0,1462.0,723.0,486.0,1075.0,679.0,397.0,1161.0,516.0,380.0,702.0,609.0,199.0,910.0,16
01/20/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1515.0,1178.0,1947.0,1046.0,1301.0,1242.0,739.0,570.0,1082.0,1482.0,1210.0,1816.0,574.0,515.0,959.0,397.0,229.0,418.0,4
01/29/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1077.0,816.0,1423.0,1193.0,846.0,1681.0,1067.0,870.0,1308.0,1099.0,881.0,1370.0,897.0,768.0,1048.0,547.0,346.0,631.0,1
03/23/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",498.0,315.0,788.0,500.0,304.0,824.0,623.0,386.0,1006.0,513.0,349.0,754.0,425.0,269.0,672.0,348.0,242.0,501.0,16
02/16/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1242.0,1000.0,1544.0,557.0,453.0,737.0,511.0,577.0,1500.0,986.0,647.0,1228.0,371.0,362.0,862.0,426.0,212.0,600.0,10
03/24/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1446.0,1121.0,1864.0,411.0,556.0,722.0,1422.0,1110.0,1821.0,1613.0,1243.0,2092.0,766.0,582.0,1025.0,511.0,339.0,572.0,4
02/05/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1452.0,1118.0,1886.0,1652.0,1327.0,2057.0,989.0,327.0,917.0,667.0,1403.0,548.0,489.0,362.0,612.0,345.0,645.0,593.0,4
02/20/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1511.0,1115.0,2049.0,1550.0,1212.0,1981.0,1464.0,1410.0,560.0,809.0,335.0,947.0,727.0,599.0,918.0,405.0,333.0,480.0,4
01/04/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",409.0,283.0,593.0,422.0,294.0,606.0,491.0,342.0,706.0,396.0,274.0,573.0,351.0,254.0,485.0,332.0,260.0,423.0,11
02/27/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1048.0,778.0,1410.0,1144.0,833.0,1570.0,1080.0,910.0,1283.0,1070.0,869.0,1318.0,889.0,660.0,1195.0,423.0,382.0,545.0,1
03/06/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1370.0,1075.0,1746.0,1506.0,1152.0,1969.0,1454.0,1134.0,1863.0,1226.0,1050.0,1432.0,1327.0,1043.0,1689.0,395.0,277.0,797.0,10
03/06/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",854.0,570.0,1279.0,791.0,652.0,958.0,1028.0,660.0,1601.0,753.0,495.0,1144.0,815.0,608.0,1092.0,609.0,439.0,845.0,9
03/02/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1170.0,1041.0,1316.0,1607.0,669.0,1153.0,935.0,338.0,810.0,1241.0,1103.0,1396.0,1026.0,496.0,873.0,438.0,535.0,772.0,10
02/22/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",562.0,357.0,883.0,679.0,453.0,1016.0,588.0,382.0,905.0,539.0,338.0,857.0,563.0,369.0,859.0,368.0,244.0,554.0,16
02/07/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",900.0,513.0,1576.0,671.0,422.0,1067.0,1059.0,716.0,1566.0,937.0,556.0,1580.0,864.0,473.0,1580.0,346.0,240.0,499.0,16
03/05/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",535.0,332.0,862.0,462.0,327.0,652.0,718.0,398.0,1293.0,563.0,403.0,787.0,459.0,300.0,700.0,362.0,240.0,548.0,11
01/07/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1459.0,1140.0,1867.0,1522.0,1260.0,1839.0,694.0,744.0,1272.0,735.0,417.0,1083.0,516.0,491.0,794.0,742.0,286.0,849.0,4
01/19/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1583.0,1340.0,1869.0,648.0,655.0,1560.0,916.0,1108.0,1437.0,576.0,1242.0,1144.0,784.0,579.0,1414.0,742.0,630.0,513.0,4
03/29/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",448.0,291.0,690.0,382.0,267.0,547.0,535.0,378.0,758.0,457.0,310.0,672.0,429.0,265.0,693.0,393.0,241.0,640.0,11
03/02/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1054.0,727.0,1529.0,592.0,526.0,666.0,1463.0,956.0,2239.0,1028.0,799.0,1324.0,799.0,638.0,1001.0,453.0,283.0,461.0,1
01/16/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",530.0,344.0,818.0,495.0,337.0,726.0,696.0,479.0,1012.0,521.0,352.0,772.0,471.0,317.0,702.0,297.0,205.0,432.0,11
03/27/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",638.0,344.0,1180.0,1270.0,842.0,1917.0,538.0,372.0,780.0,455.0,313.0,661.0,509.0,304.0,852.0,328.0,195.0,554.0,16
03/18/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",558.0,361.0,864.0,650.0,465.0,907.0,625.0,410.0,951.0,465.0,323.0,668.0,573.0,358.0,916.0,342.0,222.0,526.0,16
03/10/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",410.0,283.0,595.0,663.0,453.0,1369.0,373.0,250.0,556.0,425.0,295.0,611.0,381.0,276.0,525.0,485.0,336.0,701.0,16
02/23/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1555.0,1162.0,2080.0,1308.0,460.0,708.0,852.0,664.0,843.0,1428.0,1189.0,1715.0,497.0,733.0,931.0,562.0,248.0,619.0,4
02/22/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",876.0,604.0,1271.0,888.0,685.0,1152.0,940.0,682.0,1295.0,937.0,648.0,1353.0,778.0,555.0,1090.0,352.0,213.0,636.0,9
02/21/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",610.0,344.0,1081.0,408.0,294.0,566.0,897.0,547.0,1471.0,786.0,464.0,1331.0,529.0,305.0,916.0,348.0,236.0,512.0,11
03/14/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",533.0,337.0,845.0,578.0,417.0,801.0,590.0,385.0,905.0,584.0,361.0,943.0,422.0,279.0,637.0,311.0,236.0,410.0,16
02/01/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1599.0,1234.0,2071.0,1478.0,1214.0,1800.0,594.0,613.0,1407.0,752.0,522.0,1512.0,867.0,364.0,769.0,426.0,515.0,814.0,4
01/23/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",473.0,318.0,703.0,426.0,317.0,573.0,671.0,479.0,940.0,475.0,338.0,668.0,421.0,286.0,620.0,264.0,212.0,328.0,11
02/16/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",804.0,557.0,1161.0,573.0,498.0,659.0,815.0,611.0,1086.0,809.0,557.0,1176.0,863.0,541.0,1377.0,324.0,271.0,553.0,9
02/23/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1267.0,782.0,2053.0,1327.0,569.0,1338.0,1889.0,1464.0,2437.0,1087.0,781.0,1511.0,1393.0,950.0,2044.0,705.0,457.0,1088.0,1
02/20/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1326.0,1006.0,1747.0,703.0,998.0,630.0,1599.0,1122.0,2280.0,701.0,378.0,691.0,1177.0,971.0,1425.0,774.0,488.0,750.0,10
03/12/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",523.0,346.0,790.0,596.0,401.0,883.0,561.0,355.0,885.0,518.0,361.0,743.0,462.0,318.0,670.0,314.0,212.0,462.0,16
01/03/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",435.0,292.0,647.0,461.0,302.0,701.0,467.0,341.0,640.0,446.0,288.0,691.0,389.0,282.0,536.0,678.0,391.0,1081.0,11
02/11/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",741.0,504.0,1091.0,1161.0,1052.0,1029.0,925.0,655.0,1306.0,895.0,579.0,1383.0,632.0,464.0,859.0,537.0,383.0,752.0,9
01/08/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1596.0,1248.0,2043.0,1678.0,1392.0,2022.0,982.0,656.0,602.0,688.0,512.0,814.0,598.0,631.0,781.0,643.0,336.0,701.0,4
03/15/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1570.0,1237.0,1993.0,1541.0,1271.0,1867.0,1641.0,1275.0,2112.0,1754.0,1449.0,2122.0,528.0,255.0,732.0,626.0,300.0,572.0,4
01/27/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",401.0,239.0,672.0,1047.0,457.0,1623.0,473.0,263.0,849.0,413.0,265.0,642.0,329.0,160.0,678.0,578.0,245.0,435.0,16
01/06/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",797.0,618.0,1027.0,646.0,544.0,768.0,873.0,662.0,1150.0,872.0,690.0,1102.0,738.0,603.0,903.0,633.0,537.0,746.0,1
02/17/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1478.0,1103.0,1981.0,478.0,666.0,1732.0,733.0,511.0,889.0,1614.0,1237.0,2106.0,1060.0,303.0,821.0,401.0,339.0,576.0,4
01/15/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",863.0,492.0,1513.0,1018.0,754.0,1375.0,1231.0,778.0,1947.0,677.0,476.0,963.0,485.0,320.0,734.0,396.0,273.0,823.0,16
03/10/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1295.0,1073.0,1563.0,567.0,605.0,656.0,1327.0,1150.0,1531.0,1337.0,1138.0,1570.0,581.0,213.0,669.0,320.0,590.0,2983.0,4
02/21/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",747.0,418.0,1334.0,533.0,372.0,765.0,1069.0,694.0,1647.0,686.0,409.0,1150.0,566.0,332.0,964.0,670.0,339.0,392.0,16
01/26/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",581.0,328.0,1026.0,481.0,348.0,666.0,441.0,293.0,665.0,868.0,418.0,1802.0,391.0,285.0,537.0,453.0,359.0,334.0,16
03/23/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1269.0,1020.0,1579.0,1226.0,538.0,1996.0,1408.0,834.0,1795.0,1320.0,1119.0,1556.0,414.0,508.0,1002.0,332.0,315.0,334.0,10
01/19/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",954.0,672.0,1353.0,711.0,594.0,850.0,1169.0,805.0,1699.0,1041.0,704.0,1538.0,859.0,691.0,1067.0,657.0,564.0,766.0,1
01/04/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",852.0,648.0,1119.0,795.0,623.0,1014.0,890.0,699.0,1134.0,889.0,662.0,1194.0,770.0,626.0,948.0,432.0,267.0,495.0,9
01/08/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",974.0,728.0,1303.0,999.0,791.0,1261.0,1197.0,940.0,1524.0,986.0,760.0,1279.0,904.0,708.0,1155.0,674.0,519.0,874.0,1
03/23/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1097.0,773.0,1558.0,792.0,635.0,986.0,1390.0,1087.0,1777.0,998.0,751.0,1326.0,1036.0,727.0,1476.0,367.0,337.0,627.0,1
01/22/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1289.0,1024.0,1622.0,963.0,773.0,558.0,1425.0,1128.0,1800.0,531.0,338.0,796.0,1190.0,1000.0,1415.0,339.0,205.0,613.0,10
01/26/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",871.0,626.0,1213.0,648.0,542.0,774.0,1125.0,909.0,1393.0,1093.0,735.0,1625.0,969.0,772.0,1215.0,685.0,526.0,890.0,1
03/15/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",582.0,372.0,911.0,629.0,415.0,955.0,651.0,410.0,1033.0,561.0,362.0,869.0,500.0,326.0,767.0,412.0,284.0,476.0,16
03/26/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",477.0,310.0,735.0,532.0,341.0,828.0,543.0,373.0,791.0,543.0,371.0,796.0,419.0,281.0,625.0,341.0,233.0,499.0,11
01/09/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",983.0,730.0,1323.0,994.0,818.0,1208.0,1245.0,980.0,1581.0,1009.0,752.0,1352.0,677.0,488.0,940.0,858.0,610.0,1208.0,1
01/20/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",853.0,630.0,1155.0,695.0,580.0,834.0,1129.0,849.0,1500.0,830.0,679.0,1013.0,755.0,592.0,962.0,688.0,537.0,881.0,1
01/07/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1287.0,983.0,1685.0,763.0,1322.0,864.0,1309.0,1022.0,1675.0,1410.0,1059.0,1878.0,613.0,502.0,446.0,278.0,353.0,959.0,10
03/30/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",379.0,250.0,576.0,488.0,283.0,840.0,324.0,248.0,424.0,422.0,259.0,687.0,377.0,253.0,562.0,312.0,232.0,418.0,11
03/29/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",975.0,744.0,1278.0,975.0,732.0,1299.0,1122.0,919.0,1370.0,1015.0,815.0,1263.0,839.0,696.0,1010.0,1054.0,586.0,1895.0,1
03/10/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",374.0,255.0,548.0,368.0,264.0,513.0,411.0,273.0,619.0,389.0,262.0,576.0,358.0,252.0,509.0,351.0,238.0,519.0,11
02/03/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",693.0,515.0,931.0,545.0,296.0,1766.0,724.0,543.0,965.0,756.0,611.0,936.0,655.0,470.0,913.0,510.0,434.0,598.0,9
01/03/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",793.0,567.0,1111.0,800.0,691.0,925.0,968.0,656.0,1428.0,803.0,598.0,1077.0,628.0,479.0,824.0,313.0,377.0,911.0,9
02/04/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1499.0,1150.0,1954.0,1491.0,1140.0,1950.0,1058.0,1298.0,941.0,527.0,1044.0,859.0,505.0,403.0,469.0,349.0,537.0,471.0,4
03/20/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1300.0,993.0,1701.0,532.0,1147.0,802.0,1487.0,1304.0,1695.0,1352.0,1088.0,1681.0,1023.0,803.0,1302.0,472.0,230.0,525.0,10
03/17/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",429.0,267.0,690.0,515.0,288.0,921.0,388.0,252.0,598.0,420.0,293.0,602.0,401.0,239.0,674.0,523.0,242.0,1127.0,16
01/10/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1453.0,1065.0,1982.0,1508.0,1168.0,1946.0,597.0,1306.0,1407.0,1807.0,1207.0,2705.0,392.0,293.0,845.0,960.0,931.0,990.0,4
03/12/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",969.0,707.0,1327.0,985.0,725.0,1339.0,1043.0,785.0,1387.0,1089.0,866.0,1369.0,857.0,628.0,1171.0,851.0,546.0,1326.0,1
01/10/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1080.0,780.0,1496.0,1062.0,830.0,1358.0,1574.0,1305.0,1900.0,1034.0,789.0,1355.0,853.0,696.0,1046.0,684.0,587.0,797.0,1
03/24/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1277.0,1000.0,1629.0,898.0,434.0,1475.0,1217.0,677.0,1736.0,1387.0,1130.0,1702.0,1056.0,446.0,576.0,342.0,494.0,390.0,10
03/23/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",807.0,584.0,1116.0,845.0,655.0,1090.0,924.0,697.0,1225.0,830.0,607.0,1135.0,780.0,564.0,1077.0,610.0,464.0,801.0,9
01/22/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",967.0,714.0,1309.0,1158.0,835.0,1604.0,995.0,822.0,1204.0,931.0,792.0,1094.0,749.0,592.0,947.0,399.0,349.0,556.0,1
03/17/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1413.0,1095.0,1825.0,1164.0,764.0,1133.0,1493.0,1282.0,1737.0,1534.0,1149.0,2047.0,1199.0,950.0,1513.0,431.0,230.0,515.0,4
03/08/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1471.0,1213.0,1783.0,1420.0,1184.0,1704.0,1480.0,1302.0,1682.0,1670.0,1247.0,2235.0,366.0,613.0,1743.0,435.0,231.0,746.0,4
01/11/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1693.0,1322.0,2168.0,1569.0,1250.0,1971.0,993.0,526.0,1025.0,1622.0,1366.0,1926.0,461.0,347.0,1351.0,352.0,223.0,882.0,4
03/16/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1038.0,752.0,1433.0,807.0,584.0,1114.0,1113.0,854.0,1450.0,1022.0,735.0,1420.0,1086.0,826.0,1428.0,558.0,493.0,633.0,1
03/03/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1288.0,1098.0,1510.0,679.0,472.0,1380.0,1366.0,1265.0,1475.0,1304.0,1221.0,1392.0,1060.0,634.0,1025.0,323.0,590.0,541.0,4
02/06/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",624.0,387.0,1006.0,819.0,554.0,1213.0,646.0,451.0,926.0,671.0,403.0,1115.0,541.0,342.0,856.0,616.0,539.0,834.0,16
03/16/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1275.0,1004.0,1620.0,891.0,763.0,1040.0,1333.0,1172.0,1515.0,939.0,1249.0,1052.0,1434.0,1295.0,1588.0,429.0,264.0,830.0,10
01/08/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",415.0,277.0,621.0,394.0,285.0,545.0,521.0,354.0,765.0,428.0,299.0,611.0,365.0,240.0,553.0,269.0,209.0,346.0,11
02/25/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1303.0,811.0,2092.0,1061.0,769.0,1466.0,1878.0,1384.0,2548.0,1492.0,913.0,2438.0,824.0,626.0,1083.0,362.0,238.0,598.0,1
02/27/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",608.0,381.0,971.0,586.0,408.0,841.0,761.0,504.0,1149.0,628.0,409.0,963.0,504.0,308.0,825.0,361.0,248.0,525.0,16
02/08/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1258.0,758.0,2087.0,1126.0,885.0,1433.0,2222.0,1367.0,3611.0,1747.0,996.0,3065.0,837.0,655.0,1070.0,444.0,310.0,900.0,1
03/27/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",978.0,716.0,1337.0,1130.0,803.0,1590.0,1018.0,830.0,1249.0,1050.0,826.0,1335.0,857.0,691.0,1063.0,594.0,533.0,662.0,1
02/10/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1464.0,1196.0,1790.0,656.0,641.0,1124.0,651.0,1134.0,960.0,1515.0,1195.0,1920.0,652.0,495.0,780.0,699.0,281.0,660.0,4
01/11/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1303.0,1089.0,1559.0,587.0,1486.0,1112.0,1349.0,1096.0,1660.0,1593.0,616.0,802.0,1373.0,494.0,1136.0,734.0,418.0,499.0,10
